date,HPG,TCB,FPT,PNJ,FRT,MWG,MBB,VNINDEX,W,D,E1,E0,DR,DR(VNI),CR,Sharpe,MaxDrawdown,YR
23/07/2024,27800.0,23050.0,0.0,93800.0,0.0,62500.0,23900.0,1231.81,0.0,0.0,22558000.0,23395500.0,-0.03579748242183326,-0.018196454759931258,0.700452193169653,2.095833073181186,-0.09882163359855001,0.4360441410147753
22/07/2024,28050.0,23650.0,0.0,94200.0,0.0,65300.0,25200.0,1254.64,0.0,0.0,23395500.0,23442000.0,-0.001983619145124136,-0.008017204573127268,0.7635840626518582,2.095833073181186,-0.09882163359855001,0.4360441410147753
19/07/2024,28200.0,23400.0,0.0,95700.0,0.0,65600.0,25400.0,1264.78,0.0,0.0,23442000.0,23354000.0,0.0037680911192943395,-0.007579799755186634,0.7670892948081836,2.095833073181186,-0.09882163359855001,0.4360441410147753
18/07/2024,28400.0,23700.0,0.0,96000.0,0.0,65000.0,24900.0,1274.44,0.0,0.0,23354000.0,22992000.0,0.015744606819763397,0.0045559882080306036,0.7604557371790086,2.095833073181186,-0.09882163359855001,0.4360441410147753
17/07/2024,28200.0,23700.0,0.0,95900.0,0.0,63500.0,24500.0,1268.66,0.0,0.0,22992000.0,22844500.0,0.006456696360174222,-0.009772241215129762,0.733167693295357,2.095833073181186,-0.09882163359855001,0.4360441410147753
16/07/2024,28450.0,22700.0,0.0,97100.0,0.0,64100.0,23550.0,1281.18,0.0,0.0,22844500.0,22824500.0,0.0008762513965256632,0.0010626494350769455,0.7220489461328194,2.095833073181186,-0.09882163359855001,0.4360441410147753
15/07/2024,28450.0,22650.0,0.0,97700.0,0.0,64300.0,23050.0,1279.82,0.0,0.0,22824500.0,22955000.0,-0.005685035939882378,-0.0007261370290845282,0.7205413193989161,2.095833073181186,-0.09882163359855001,0.4360441410147753
12/07/2024,28500.0,22800.0,0.0,97700.0,0.0,64800.0,23000.0,1280.75,0.0,0.0,22955000.0,23003500.0,-0.002108374812528528,-0.002375759464090965,0.7303785838376358,2.095833073181186,-0.09882163359855001,0.4360441410147753
11/07/2024,28850.0,22800.0,0.0,97400.0,0.0,64800.0,23100.0,1283.8,0.0,0.0,23003500.0,23184500.0,-0.007806939981453126,-0.0016641522932641095,0.7340345786673517,2.095833073181186,-0.09882163359855001,0.4360441410147753
10/07/2024,28950.0,23150.0,0.0,98000.0,0.0,65200.0,23300.0,1285.94,0.0,0.0,23184500.0,23535000.0,-0.014892712980667092,-0.006005982793670928,0.7476786006091773,2.095833073181186,-0.09882163359855001,0.4360441410147753
09/07/2024,29000.0,23350.0,0.0,98700.0,0.0,66800.0,23150.0,1293.71,0.0,0.0,23535000.0,23528000.0,0.0002975178510710643,0.007907694225435469,0.7740997591208345,2.095833073181186,-0.09882163359855001,0.4360441410147753
08/07/2024,28800.0,23450.0,0.0,95400.0,0.0,67000.0,22700.0,1283.56,0.0,0.0,23528000.0,23251500.0,0.011891705911446573,0.00040528744232437575,0.7735720897639682,2.095833073181186,-0.09882163359855001,0.4360441410147753
05/07/2024,28650.0,23500.0,0.0,95000.0,0.0,65600.0,22800.0,1283.04,0.0,0.0,23251500.0,23157000.0,0.004080839486980179,0.0024611490049926132,0.7527291501677538,2.095833073181186,-0.09882163359855001,0.4360441410147753
04/07/2024,28700.0,23500.0,0.0,94900.0,0.0,65100.0,22800.0,1279.89,0.0,0.0,23157000.0,23252500.0,-0.0041070852596495,0.0023808591455536376,0.74560561385006,2.095833073181186,-0.09882163359855001,0.4360441410147753
03/07/2024,28750.0,23500.0,0.0,94600.0,0.0,65500.0,22900.0,1276.85,0.0,0.0,23252500.0,23207000.0,0.0019606153315809885,0.005559974483969832,0.7528045315044487,2.095833073181186,-0.09882163359855001,0.4360441410147753
02/07/2024,28700.0,22900.0,0.0,95000.0,0.0,66000.0,22700.0,1269.79,0.0,0.0,23207000.0,23053500.0,0.006658424968009196,0.012139714322152884,0.7493746806848185,2.095833073181186,-0.09882163359855001,0.4360441410147753
01/07/2024,28350.0,22650.0,0.0,94000.0,0.0,65800.0,22450.0,1254.56,0.0,0.0,23053500.0,22483000.0,0.025374727571943246,0.00741977965502838,0.7378036455021098,2.095833073181186,-0.09882163359855001,0.4360441410147753
28/06/2024,28300.0,23350.0,0.0,95500.0,0.0,62400.0,22200.0,1245.32,100000.0,0.0,22483000.0,22793500.0,-0.009235088950797377,-0.010936469990231013,0.6947985929175153,2.095833073181186,-0.09882163359855001,0.4360441410147753
27/06/2024,28850.0,23450.0,0.0,95500.0,0.0,63400.0,22500.0,1259.09,0.0,0.0,22793500.0,22749000.0,0.0019561299397775726,-0.001704671593035445,0.7105961000604608,2.095833073181186,-0.09882163359855001,0.4360441410147753
26/06/2024,28900.0,24000.0,0.0,96100.0,0.0,62600.0,22500.0,1261.24,0.0,0.0,22749000.0,22617000.0,0.005836317814033692,0.003724454065066496,0.70725648453618,2.095833073181186,-0.09882163359855001,0.4360441410147753
25/06/2024,28700.0,24000.0,0.0,96500.0,0.0,62000.0,22600.0,1256.56,0.0,0.0,22617000.0,22612000.0,0.00022112152839200424,0.001945587344113875,0.6973502092731452,2.095833073181186,-0.09882163359855001,0.4360441410147753
24/06/2024,28700.0,23950.0,0.0,97300.0,0.0,62000.0,22650.0,1254.12,0.0,0.0,22612000.0,23115500.0,-0.021781921221691074,-0.021762531005756647,0.6969749715737876,2.095833073181186,-0.09882163359855001,0.4360441410147753
21/06/2024,29050.0,24500.0,0.0,97700.0,0.0,63500.0,23200.0,1282.02,0.0,0.0,23115500.0,23213500.0,-0.004221681349214896,-0.0002183576386181052,0.7347614078990752,2.095833073181186,-0.09882163359855001,0.4360441410147753
20/06/2024,29350.0,24800.0,0.0,97800.0,0.0,63500.0,23250.0,1282.3,0.0,0.0,23213500.0,23048500.0,0.007158817276612361,0.0019612592690987363,0.7421160668064797,2.095833073181186,-0.09882163359855001,0.4360441410147753
19/06/2024,29350.0,48300.0,0.0,96800.0,0.0,63300.0,23300.0,1279.79,0.0,0.0,23048500.0,22879000.0,0.0074085405830674415,0.00022665103556063215,0.7297332227276863,2.095833073181186,-0.09882163359855001,0.4360441410147753
18/06/2024,29400.0,48800.0,0.0,96600.0,0.0,62200.0,23250.0,1279.5,0.0,0.0,22879000.0,22824500.0,0.0023877850555324323,0.0037104732618433722,0.7170126647194712,2.095833073181186,-0.09882163359855001,0.4360441410147753
17/06/2024,29450.0,48600.0,0.0,96000.0,0.0,62000.0,23250.0,1274.77,0.0,0.0,22824500.0,23021000.0,-0.008535684809521741,-0.004015907368486893,0.7129225737964757,2.095833073181186,-0.09882163359855001,0.4360441410147753
14/06/2024,29100.0,49100.0,0.0,95800.0,0.0,63000.0,23100.0,1279.91,0.0,0.0,23021000.0,23340000.0,-0.013667523564695801,-0.016596107598097487,0.7276694153812204,2.095833073181186,-0.09882163359855001,0.4360441410147753
13/06/2024,29500.0,49400.0,0.0,97300.0,0.0,64000.0,23550.0,1301.51,0.0,0.0,23340000.0,23186000.0,0.006641939101181747,0.001015236234704009,0.751609580600221,2.095833073181186,-0.09882163359855001,0.4360441410147753
12/06/2024,29600.0,49400.0,0.0,96900.0,0.0,63400.0,23100.0,1300.19,0.0,0.0,23186000.0,22851000.0,0.014660189926042623,0.012285796591431142,0.7400522594600136,2.095833073181186,-0.09882163359855001,0.4360441410147753
11/06/2024,29100.0,49350.0,0.0,94300.0,0.0,62300.0,22550.0,1284.41,0.0,0.0,22851000.0,22978000.0,-0.005527025850813822,-0.004850194085242565,0.7149113336030697,2.095833073181186,-0.09882163359855001,0.4360441410147753
10/06/2024,29300.0,48900.0,0.0,94600.0,0.0,63000.0,22650.0,1290.67,0.0,0.0,22978000.0,22798000.0,0.007895429423633651,0.002399850883052057,0.7244423711667469,2.095833073181186,-0.09882163359855001,0.4360441410147753
07/06/2024,29300.0,49100.0,0.0,94600.0,0.0,62100.0,22450.0,1287.58,0.0,2235700.0,22798000.0,20403000.0,0.00703662312765309,0.0031319143631773905,0.7109338139898813,2.095833073181186,-0.09882163359855001,0.4360441410147753
06/06/2024,29300.0,48000.0,0.0,95000.0,0.0,61900.0,0.0,1283.56,0.0,0.0,20403000.0,20367500.0,0.0017429728734503498,-0.0006150971308443998,0.6989787408883554,2.095833073181186,-0.09882163359855001,0.4360441410147753
05/06/2024,29250.0,47500.0,0.0,94400.0,0.0,62000.0,0.0,1284.35,0.0,0.0,20367500.0,20743000.0,-0.018102492407077085,0.0006466591872349436,0.6960226194698611,2.095833073181186,-0.09882163359855001,0.4360441410147753
04/06/2024,29300.0,47600.0,0.0,94800.0,0.0,63800.0,0.0,1283.52,0.0,0.0,20743000.0,20705000.0,0.0018353054817676889,0.00275000000000003,0.7272908896852008,2.095833073181186,-0.09882163359855001,0.4360441410147753
03/06/2024,29000.0,47150.0,0.0,93600.0,0.0,64000.0,0.0,1280.0,0.0,0.0,20705000.0,20566000.0,0.00675872799766605,0.014488159021018854,0.724126590702024,2.095833073181186,-0.09882163359855001,0.4360441410147753
31/05/2024,28600.0,47000.0,0.0,93900.0,0.0,63600.0,0.0,1261.72,0.0,0.0,20566000.0,20347500.0,0.010738419953311217,-0.003632573125276317,0.7125519181056668,2.095833073181186,-0.09882163359855001,0.4360441410147753
30/05/2024,28250.0,46800.0,0.0,92900.0,0.0,62800.0,0.0,1266.32,0.0,0.0,20347500.0,19896000.0,0.022693003618817854,-0.004966054815187415,0.6943571989524,2.095833073181186,-0.09882163359855001,0.4360441410147753
29/05/2024,28600.0,46500.0,0.0,93300.0,0.0,60500.0,0.0,1272.64,0.0,0.0,19896000.0,20196500.0,-0.014878815636372639,-0.0070919772494986155,0.6567603307707066,2.095833073181186,-0.09882163359855001,0.4360441410147753
28/05/2024,29150.0,46900.0,0.0,94900.0,0.0,61500.0,0.0,1281.73,0.0,0.0,20196500.0,19829000.0,0.0185334610923395,0.011083238672220164,0.6817832740455656,2.095833073181186,-0.09882163359855001,0.4360441410147753
27/05/2024,28900.0,46500.0,0.0,94200.0,0.0,60000.0,0.0,1267.68,0.0,0.0,19829000.0,19919000.0,-0.004518299111401175,0.004556512643332011,0.6511811720372103,2.095833073181186,-0.09882163359855001,0.4360441410147753
24/05/2024,28900.0,46400.0,0.0,94900.0,0.0,60500.0,0.0,1261.93,0.0,0.0,19919000.0,20179500.0,-0.012909140464332615,-0.01490987720818393,0.6586755643657871,2.095833073181186,-0.09882163359855001,0.4360441410147753
23/05/2024,28450.0,46500.0,0.0,98100.0,0.0,62000.0,0.0,1281.03,0.0,0.0,20179500.0,19685454.545454547,0.025096979772790177,0.011145227364216748,0.6803676666057232,2.095833073181186,-0.09882163359855001,0.4360441410147753
22/05/2024,28454.54545454545,46400.0,0.0,98100.0,0.0,61000.0,0.0,1266.91,0.0,0.0,19685454.545454547,20005000.0,-0.015973279407420805,-0.008010085033747338,0.6392279947777935,2.095833073181186,-0.09882163359855001,0.4360441410147753
21/05/2024,31850.0,47200.0,0.0,98000.0,0.0,60500.0,0.0,1277.14,150000.0,0.0,20005000.0,20170000.0,-0.0007436787307882995,-0.0003444011333927355,0.6658368725908714,2.095833073181186,-0.09882163359855001,0.4360441410147753
20/05/2024,32000.0,49700.0,0.0,97400.0,0.0,60000.0,0.0,1277.58,0.0,0.0,20170000.0,20055000.0,0.0057342308651209175,0.0035110870231165325,0.6670766420321448,2.095833073181186,-0.09882163359855001,0.4360441410147753
17/05/2024,31600.0,49750.0,0.0,99100.0,0.0,59600.0,0.0,1273.11,0.0,0.0,20055000.0,20130000.0,-0.0037257824143070045,0.003412727186746345,0.6575717429823829,2.095833073181186,-0.09882163359855001,0.4360441410147753
16/05/2024,31600.0,49900.0,0.0,97200.0,0.0,59900.0,0.0,1268.78,0.0,0.0,20130000.0,20090000.0,0.001991040318566451,0.011471711349739566,0.6637705901887492,2.095833073181186,-0.09882163359855001,0.4360441410147753
15/05/2024,31200.0,48100.0,0.0,96700.0,0.0,60800.0,0.0,1254.39,0.0,0.0,20090000.0,19830000.0,0.013111447302067574,0.008936040151856561,0.6604645383453536,2.095833073181186,-0.09882163359855001,0.4360441410147753
14/05/2024,30200.0,47900.0,0.0,96400.0,0.0,60100.0,0.0,1243.28,0.0,0.0,19830000.0,19520000.0,0.015881147540983607,0.002499637149445899,0.6389752013632835,2.095833073181186,-0.09882163359855001,0.4360441410147753
13/05/2024,30200.0,48400.0,0.0,97200.0,0.0,58300.0,0.0,1240.18,0.0,0.0,19520000.0,19675000.0,-0.007878017789072427,-0.0036313971238048914,0.6133532995769688,2.095833073181186,-0.09882163359855001,0.4360441410147753
10/05/2024,30450.0,48500.0,0.0,97500.0,0.0,58900.0,0.0,1244.7,0.0,0.0,19675000.0,19670000.0,0.0002541942043721403,-0.0031554331112250145,0.6261642504701259,2.095833073181186,-0.09882163359855001,0.4360441410147753
09/05/2024,30450.0,48450.0,0.0,96500.0,0.0,58900.0,0.0,1248.64,0.0,0.0,19670000.0,19710000.0,-0.0020294266869609334,-0.0014554643891047103,0.6257509939897015,2.095833073181186,-0.09882163359855001,0.4360441410147753
08/05/2024,30700.0,48200.0,0.0,97600.0,0.0,59100.0,0.0,1250.46,0.0,0.0,19710000.0,19665000.0,0.002288329519450801,0.001465606304509759,0.6290570458330969,2.095833073181186,-0.09882163359855001,0.4360441410147753
07/05/2024,30150.0,47900.0,0.0,98000.0,0.0,59300.0,0.0,1248.63,0.0,0.0,19665000.0,19425000.0,0.012355212355212355,0.005678248683129716,0.6253377375092768,2.095833073181186,-0.09882163359855001,0.4360441410147753
06/05/2024,29300.0,48350.0,0.0,95900.0,0.0,58300.0,0.0,1241.58,0.0,0.0,19425000.0,18825000.0,0.03187250996015936,0.016830053315643356,0.605501426448904,2.095833073181186,-0.09882163359855001,0.4360441410147753
03/05/2024,28650.0,48200.0,0.0,96500.0,0.0,55700.0,0.0,1221.03,0.0,0.0,18825000.0,18640000.0,0.00992489270386266,0.0038393238843763555,0.5559106487979726,2.095833073181186,-0.09882163359855001,0.4360441410147753
02/05/2024,28350.0,46850.0,0.0,96100.0,0.0,55600.0,0.0,1216.36,0.0,0.0,18640000.0,18480000.0,0.008658008658008658,0.0056551359216878705,0.5406201590222688,2.095833073181186,-0.09882163359855001,0.4360441410147753
26/04/2024,28400.0,46600.0,0.0,95000.0,0.0,54900.0,0.0,1209.52,0.0,0.0,18480000.0,18230000.0,0.013713658804168952,0.0037760276189449105,0.5273959516486872,2.095833073181186,-0.09882163359855001,0.4360441410147753
25/04/2024,28550.0,46150.0,0.0,94200.0,0.0,53800.0,0.0,1204.97,0.0,0.0,18230000.0,18040000.0,0.010532150776053215,-0.0005308516020934295,0.506733127627466,2.095833073181186,-0.09882163359855001,0.4360441410147753
24/04/2024,28800.0,47000.0,0.0,94300.0,0.0,52300.0,0.0,1205.61,0.0,0.0,18040000.0,17340000.0,0.040369088811995385,0.023959571938168667,0.4910293813713378,2.095833073181186,-0.09882163359855001,0.4360441410147753
23/04/2024,27600.0,46200.0,0.0,92500.0,0.0,49800.0,0.0,1177.4,0.0,0.0,17340000.0,17045000.0,0.017307128190085067,-0.010771117944581632,0.43317347411191776,2.095833073181186,-0.09882163359855001,0.4360441410147753
22/04/2024,28000.0,45250.0,0.0,93400.0,0.0,48600.0,0.0,1190.22,0.0,0.0,17045000.0,16870000.0,0.01037344398340249,0.013082521172915751,0.40879134176687626,2.095833073181186,-0.09882163359855001,0.4360441410147753
19/04/2024,27800.0,44500.0,0.0,91500.0,0.0,48200.0,0.0,1174.85,0.0,0.0,16870000.0,17165000.0,-0.017186134576172445,-0.015222001492024462,0.39432736495202136,2.095833073181186,-0.09882163359855001,0.4360441410147753
17/04/2024,28000.0,44850.0,0.0,92500.0,0.0,49400.0,0.0,1193.01,0.0,0.0,17165000.0,17365000.0,-0.01151742009789807,-0.018647999473545673,0.41870949729706264,2.095833073181186,-0.09882163359855001,0.4360441410147753
16/04/2024,28350.0,45500.0,0.0,95900.0,0.0,49900.0,0.0,1215.68,0.0,0.0,17365000.0,17270000.0,0.0055008685581933985,-0.0007644191647281362,0.4352397565140398,2.095833073181186,-0.09882163359855001,0.4360441410147753
15/04/2024,28500.0,44400.0,0.0,96500.0,0.0,49900.0,0.0,1216.61,0.0,0.0,17270000.0,18135000.0,-0.04769782189137028,-0.046992010026633224,0.42738788338597566,2.095833073181186,-0.09882163359855001,0.4360441410147753
12/04/2024,29950.0,47400.0,0.0,103100.0,0.0,52000.0,0.0,1276.6,0.0,0.0,18135000.0,17960000.0,0.009743875278396437,0.014624066126212032,0.4988812544994017,2.095833073181186,-0.09882163359855001,0.4360441410147753
11/04/2024,29900.0,45100.0,0.0,100000.0,0.0,52300.0,0.0,1258.2,0.0,0.0,17960000.0,17930000.0,0.0016731734523145567,-0.00028604118993125205,0.48441727768454657,2.095833073181186,-0.09882163359855001,0.4360441410147753
10/04/2024,29650.0,45650.0,0.0,100600.0,0.0,52000.0,0.0,1258.56,0.0,0.0,17930000.0,18130000.0,-0.011031439602868174,-0.003373402385138058,0.4819377388020001,2.095833073181186,-0.09882163359855001,0.4360441410147753
09/04/2024,29900.0,45800.0,0.0,97000.0,0.0,52800.0,0.0,1262.82,0.0,0.0,18130000.0,17510000.0,0.03540833809251856,0.00997320750189945,0.49846799801897723,2.095833073181186,-0.09882163359855001,0.4360441410147753
08/04/2024,29600.0,45500.0,0.0,95500.0,0.0,50000.0,0.0,1250.35,0.0,0.0,17510000.0,17665000.0,-0.00877441268044155,-0.00379249627522682,0.4472241944463482,2.095833073181186,-0.09882163359855001,0.4360441410147753
05/04/2024,29450.0,45200.0,0.0,96900.0,0.0,51000.0,0.0,1255.11,0.0,0.0,17665000.0,17700000.0,-0.0019774011299435027,-0.010360733293908964,0.4600351453395055,2.095833073181186,-0.09882163359855001,0.4360441410147753
04/04/2024,29600.0,46000.0,0.0,97500.0,0.0,50700.0,0.0,1268.25,0.0,0.0,17700000.0,17715000.0,-0.000846740050804403,-0.002532501749943017,0.46292794070247645,2.095833073181186,-0.09882163359855001,0.4360441410147753
03/04/2024,29950.0,46800.0,0.0,97000.0,0.0,50200.0,0.0,1271.47,0.0,0.0,17715000.0,18125000.0,-0.022620689655172412,-0.01209752610641468,0.4641677101437498,2.095833073181186,-0.09882163359855001,0.4360441410147753
02/04/2024,30400.0,47650.0,0.0,99000.0,0.0,51600.0,0.0,1287.04,9800000.0,0.0,18125000.0,27925000.0,0.0,0.004307384980335893,0.498054741538553,2.095833073181186,-0.09882163359855001,0.4360441410147753
01/04/2024,30100.0,47450.0,0.0,98900.0,0.0,51400.0,0.0,1281.52,0.0,0.0,27925000.0,27890000.0,0.001254930082466834,-0.002001417346136125,0.498054741538553,2.095833073181186,-0.09882163359855001,0.4360441410147753
29/03/2024,30250.0,47550.0,0.0,98900.0,0.0,51100.0,0.0,1284.09,0.0,0.0,27890000.0,27825000.0,0.002336028751123091,-0.004720271590010761,0.4961771438320588,2.095833073181186,-0.09882163359855001,0.4360441410147753
28/03/2024,30550.0,48000.0,0.0,97700.0,0.0,51000.0,0.0,1290.18,0.0,0.0,27825000.0,27505000.0,0.011634248318487547,0.005525723059177645,0.4926901766628553,2.095833073181186,-0.09882163359855001,0.4360441410147753
27/03/2024,30600.0,45550.0,0.0,97500.0,0.0,50700.0,0.0,1283.09,0.0,0.0,27505000.0,27120000.0,0.014196165191740414,0.0006863150341986923,0.4755235690606232,2.095833073181186,-0.09882163359855001,0.4360441410147753
26/03/2024,30550.0,45950.0,0.0,97400.0,0.0,48650.0,0.0,1282.21,0.0,0.0,27120000.0,26760000.0,0.013452914798206279,0.011318284353162067,0.4548699942891876,2.095833073181186,-0.09882163359855001,0.4360441410147753
25/03/2024,30200.0,44800.0,0.0,96000.0,0.0,48300.0,0.0,1267.86,0.0,0.0,26760000.0,27215000.0,-0.016718721293404373,-0.010875331564986768,0.4355575607366762,2.095833073181186,-0.09882163359855001,0.4360441410147753
22/03/2024,30550.0,44900.0,0.0,98500.0,0.0,49100.0,0.0,1281.8,0.0,0.0,27215000.0,27105000.0,0.0040582918280760005,0.004214913586436886,0.4599663309211002,2.095833073181186,-0.09882163359855001,0.4360441410147753
21/03/2024,30250.0,45100.0,0.0,98700.0,0.0,48500.0,0.0,1276.42,0.0,0.0,27105000.0,26650000.0,0.01707317073170732,0.012967430639324595,0.45406530955783286,2.095833073181186,-0.09882163359855001,0.4360441410147753
20/03/2024,30000.0,42300.0,0.0,98200.0,0.0,48000.0,0.0,1260.08,0.0,0.0,26650000.0,25760000.0,0.03454968944099379,0.014181543067784741,0.42965653937340886,2.095833073181186,-0.09882163359855001,0.4360441410147753
19/03/2024,29800.0,40300.0,0.0,96500.0,0.0,45500.0,0.0,1242.46,0.0,0.0,25760000.0,25880000.0,-0.00463678516228748,-0.0008845572388946898,0.3819119119797003,2.095833073181186,-0.09882163359855001,0.4360441410147753
18/03/2024,29600.0,40100.0,0.0,97300.0,0.0,45900.0,0.0,1243.56,60000.0,0.0,25880000.0,26570000.0,-0.023710952201731274,-0.015999620187057917,0.38834938983053746,2.095833073181186,-0.09882163359855001,0.4360441410147753
15/03/2024,30100.0,41400.0,0.0,99500.0,0.0,47350.0,0.0,1263.78,0.0,0.0,26570000.0,26655000.0003837,-0.0031888951559736482,-0.00037966873902517406,0.42206797562827214,2.095833073181186,-0.09882163359855001,0.4360441410147753
14/03/2024,30350.0,41400.0,0.0,100300.000003837,0.0,47250.0,0.0,1264.26,0.0,0.0,26655000.0003837,27079643.21148609,-0.01568127053174291,-0.004919284381862399,0.42661730865326475,2.095833073181186,-0.09882163359855001,0.4360441410147753
13/03/2024,30800.0,42000.0,0.0,100896.4321148609,0.0,48550.0,0.0,1270.51,0.0,0.0,27079643.21148609,26331129.831892833,0.028426937407244914,0.02048995983935753,0.4493448777754576,2.095833073181186,-0.09882163359855001,0.4360441410147753
12/03/2024,30200.0,41200.0,0.0,98411.29831892833,0.0,46750.0,0.0,1245.0,0.0,0.0,26331129.831892833,26151129.831892833,0.006883067812254883,0.0076973508486510855,0.4092832704570961,2.095833073181186,-0.09882163359855001,0.4360441410147753
11/03/2024,29900.0,40400.0,0.0,98411.29831892833,0.0,46400.0,0.0,1235.49,0.0,0.0,26151129.831892833,26272616.45229958,-0.004624077720896863,-0.009508157293462105,0.3996493888006005,2.095833073181186,-0.09882163359855001,0.4360441410147753
08/03/2024,30300.0,41000.0,0.0,95926.1645229958,0.0,47750.0,0.0,1247.35,0.0,0.0,26272616.45229958,26752616.45229958,-0.017942170286627816,-0.01664222758305356,0.4061515428219684,2.095833073181186,-0.09882163359855001,0.4360441410147753
07/03/2024,31000.0,42600.0,0.0,95926.1645229958,0.0,49000.0,0.0,1268.46,0.0,0.0,26752616.45229958,26538508.424543627,0.008067824473433469,0.004537787175405761,0.43184189390595673,2.095833073181186,-0.09882163359855001,0.4360441410147753
06/03/2024,30800.0,42750.0,0.0,94435.08424543629,0.0,48700.0,0.0,1262.73,0.0,0.0,26538508.424543627,26957438.05785077,-0.015540409752889698,-0.005708751318918459,0.42038249723314247,2.095833073181186,-0.09882163359855001,0.4360441410147753
05/03/2024,31150.0,42200.0,0.0,96224.3805785077,0.0,50000.0,0.0,1269.98,0.0,0.0,26957438.05785077,26248151.635646008,0.02702233787927087,0.006793984509398054,0.4428042667313654,2.095833073181186,-0.09882163359855001,0.4360441410147753
04/03/2024,30800.0,41850.0,0.0,95031.51635646008,0.0,47400.0,0.0,1261.41,0.0,0.0,26248151.635646008,26103092.170829736,0.005557175520315426,0.002487522649966767,0.40484214755314385,2.095833073181186,-0.09882163359855001,0.4360441410147753
01/03/2024,30850.0,41850.0,0.0,95130.92170829738,0.0,46600.0,0.0,1258.28,0.0,0.0,26103092.170829736,25546243.80609204,0.021797661095088457,0.004430324172008282,0.39707833801317416,2.095833073181186,-0.09882163359855001,0.4360441410147753
29/02/2024,31000.0,42200.0,0.0,89862.43806092041,0.0,46200.0,0.0,1252.73,0.0,0.0,25546243.80609204,25306362.735724583,0.009479081323244421,-0.0014507193814514707,0.3672749421993069,2.095833073181186,-0.09882163359855001,0.4360441410147753
28/02/2024,30600.0,42200.0,0.0,89663.62735724582,0.0,45300.0,0.0,1254.55,0.0,0.0,25306362.735724583,25116541.130173393,0.00755763321738403,0.013810547411633456,0.3544361319573428,2.095833073181186,-0.09882163359855001,0.4360441410147753
27/02/2024,30350.0,41950.0,0.0,89365.41130173391,0.0,44750.0,0.0,1237.46,0.0,0.0,25116541.130173393,24667373.637601167,0.018208971055092265,0.010856335312905863,0.3442765826033085,2.095833073181186,-0.09882163359855001,0.4360441410147753
26/02/2024,28800.0,41200.0,0.0,87973.73637601169,0.0,44350.0,0.0,1224.17,0.0,0.0,24667373.637601167,24377789.891315058,0.011878999186438862,0.01004125412541268,0.32023643556227666,2.095833073181186,-0.09882163359855001,0.4360441410147753
23/02/2024,28400.0,40100.0,0.0,87277.89891315058,0.0,44000.0,0.0,1212.0,0.0,0.0,24377789.891315058,24851719.524622202,-0.019070295431170926,-0.012474435961574493,0.30473746033247107,2.095833073181186,-0.09882163359855001,0.4360441410147753
22/02/2024,28550.0,40300.0,0.0,89067.195246222,0.0,45300.0,0.0,1227.31,0.0,0.0,24851719.524622202,24757611.49686625,0.0038011755604075662,-0.0022194400182108387,0.3301029158924009,2.095833073181186,-0.09882163359855001,0.4360441410147753
21/02/2024,28800.0,39000.0,0.0,87576.11496866248,0.0,46100.0,0.0,1230.04,0.0,0.0,24757611.49686625,24987254.70796863,-0.009190413824418509,-1.62593694615909e-05,0.325066106990584,2.095833073181186,-0.09882163359855001,0.4360441410147753
20/02/2024,29200.0,38900.0,0.0,88172.5470796863,0.0,46800.0,0.0,1230.06,0.0,0.0,24987254.70796863,24987254.70796863,0.0,0.0041552038009093906,0.33735697098490625,2.095833073181186,-0.09882163359855001,0.4360441410147753
19/02/2024,29200.0,38900.0,0.0,88172.5470796863,0.0,46800.0,0.0,1224.97,0.0,0.0,24987254.70796863,24966184.341275774,0.0008439562251417414,0.012622964371331813,0.33735697098490625,2.095833073181186,-0.09882163359855001,0.4360441410147753
16/02/2024,28600.0,38500.0,0.0,89961.84341275772,0.0,46300.0,0.0,1209.7,0.0,0.0,24966184.341275774,24915946.482010692,0.0020162934328564765,0.0059875259875259434,0.3362292519894734,2.095833073181186,-0.09882163359855001,0.4360441410147753
15/02/2024,28700.0,38400.0,0.0,90359.46482010692,0.0,45850.0,0.0,1202.5,0.0,0.0,24915946.482010692,24930768.087561883,-0.0005945105862416356,0.00331239101232339,0.33354044315149856,2.095833073181186,-0.09882163359855001,0.4360441410147753
07/02/2024,28150.0,37300.0,0.0,90657.68087561884,0.0,46600.0,0.0,1198.53,0.0,0.0,24930768.087561883,24815887.01719442,0.004629335646469707,0.008456179321486124,0.3343337186728286,2.095833073181186,-0.09882163359855001,0.4360441410147753
06/02/2024,28050.0,35650.0,0.0,90458.87017194422,0.0,47000.0,0.0,1188.48,0.0,0.0,24815887.01719442,24875887.01719442,-0.002411974292957976,0.0020403689526669044,0.3281851040256525,2.095833073181186,-0.09882163359855001,0.4360441410147753
05/02/2024,28000.0,35500.0,0.0,90458.87017194422,0.0,47400.0,0.0,1186.06,0.0,0.0,24875887.01719442,24820351.833847992,0.0022374857422727415,0.011521896720822156,0.33139639791115116,2.095833073181186,-0.09882163359855001,0.4360441410147753
02/02/2024,27900.0,34150.0,0.0,91353.51833847992,0.0,47400.0,0.0,1172.55,0.0,0.0,24820351.833847992,24555470.763480533,0.010787049163862764,-0.0004006751803038444,0.3284240679993109,2.095833073181186,-0.09882163359855001,0.4360441410147753
